codmun,nomemun,estado_abrev,tx_mort_evit_aj_oms,posição estadual
510268,Campos de Júlio,MT,"54,65376",
510040,Alto Garças,MT,"54,69833",
220490,Isaías Coelho,PI,"54,70516",
312235,Divisa Alegre,MG,"54,78662",
410655,Corumbataí do Sul,PR,"54,82555",
351030,Capela do Alto,SP,"54,85073",53
352190,Itajobi,SP,"54,92849",54
310970,Cachoeira de Minas,MG,"55,07719",
431520,Putinga,RS,"55,08313",
431190,Marcelino Ramos,RS,"55,27658",
431127,Lagoa dos Três Cantos,RS,"55,29936",
431177,Maquiné,RS,"55,33621",
280410,Moita Bonita,SE,"55,39118",
420435,Cordilheira Alta,SC,"55,43253",
313200,Itacambira,MG,"55,45857",
270090,Belo Monte,AL,"55,50310",
250300,Caaporã,PB,"55,56556",
350910,Caiuá,SP,"55,59944",55
240070,Alto do Rodrigues,RN,"55,60423",
352360,Itirapina,SP,"55,61958",56
410405,Campo Bonito,PR,"55,68491",
500025,Alcinópolis,MS,"55,71822",
292340,Palmas de Monte Alto,BA,"55,78288",
310925,Bugre,MG,"55,81999",
290960,Crisópolis,BA,"55,82372",
312910,Gurinhatã,MG,"55,82548",
315737,Santa Cruz de Salinas,MG,"56,00050",
310205,Alto Caparaó,MG,"56,00994",
421610,São Domingos,SC,"56,01946",
261470,Tacaimbó,PE,"56,04183",
211030,Santo Antônio dos Lopes,MA,"56,16702",
521160,Ivolândia,GO,"56,16907",
251272,Pedro Régis,PB,"56,21627",
210845,Peritoró,MA,"56,22772",
510345,Denise,MT,"56,23468",
521290,Marzagão,GO,"56,28979",
160010,Amapá,AP,"56,32719",
260530,Exu,PE,"56,37961",
315310,Presidente Bernardes,MG,"56,38631",
313220,Itaguara,MG,"56,41087",
292805,Santa Luzia,BA,"56,41572",
500730,Rio Negro,MS,"56,41857",
290195,Apuarema,BA,"56,44133",
171575,Palmeirópolis,TO,"56,47964",
521470,Nova América,GO,"56,50000",
432280,Veranópolis,RS,"56,51557",
211107,São João do Soter,MA,"56,52571",
354480,Sales,SP,"56,53920",57
421760,Siderópolis,SC,"56,54076",
312530,Faria Lemos,MG,"56,56020",
431514,Presidente Lucena,RS,"56,56051",
316080,São Bento Abade,MG,"56,59621",
110143,Nova União,RO,"56,60587",
240150,Barcelona,RN,"56,64617",
293325,Vereda,BA,"56,64995",
210760,Palmeirândia,MA,"56,65407",
411095,Itaipulândia,PR,"56,71973",
280640,Santana do São Francisco,SE,"56,77980",
421160,Nova Veneza,SC,"56,81410",
354925,São João de Iracema,SP,"56,85021",58
220420,Francisco Santos,PI,"56,92485",
316690,Serrania,MG,"56,97631",
351710,Glicério,SP,"57,06387",59
510718,Ribeirão Cascalheira,MT,"57,16021",
355715,Zacarias,SP,"57,22973",60
350150,Alvinlândia,SP,"57,27484",61
420920,Lacerdópolis,SC,"57,27634",
312930,Iapu,MG,"57,30296",
431936,São Pedro das Missões,RS,"57,30435",
431478,Ponte Preta,RS,"57,32323",
510730,São José do Rio Claro,MT,"57,33286",
354810,Santo Antônio do Jardim,SP,"57,46969",62
316600,Senhora de Oliveira,MG,"57,50644",
420900,Joaçaba,SC,"57,59411",
412030,Porto Vitória,PR,"57,60185",
314050,Martinho Campos,MG,"57,61760",
130068,Boa Vista do Ramos,AM,"57,65999",
314480,Nova Lima,MG,"57,72615",
353625,Parisi,SP,"57,73101",63
350490,Bananal,SP,"57,74997",64
510185,Bom Jesus do Araguaia,MT,"57,75250",
420200,Balneário Camboriú,SC,"57,76158",
315080,Piranga,MG,"57,76369",
220280,Conceição do Canindé,PI,"57,79874",
280310,Itabi,SE,"57,83542",
240760,Messias Targino,RN,"57,84441",
210980,Santa Helena,MA,"57,90746",
420490,Descanso,SC,"57,91211",
290480,Caatiba,BA,"57,95018",
510395,Glória D'Oeste,MT,"57,96523",
314315,Monte Formoso,MG,"57,99264",
280400,Maruim,SE,"57,99499",
150619,Rurópolis,PA,"57,99686",
430085,Arambaré,RS,"58,00799",
510631,Novo Santo Antônio,MT,"58,10811",
110060,Cacaulândia,RO,"58,12504",
290930,Correntina,BA,"58,13957",
310220,Alvarenga,MG,"58,17991",
230080,Antonina do Norte,CE,"58,24235",
170130,Aragominas,TO,"58,36039",
293260,Urandi,BA,"58,36701",
421835,Treviso,SC,"58,42230",
250430,Catolé do Rocha,PB,"58,43478",
292150,Monte Santo,BA,"58,44133",
352830,Magda,SP,"58,44542",65
421210,Palmitos,SC,"58,46907",
210040,Altamira do Maranhão,MA,"58,50918",
410347,Cafezal do Sul,PR,"58,53565",
312740,Gonçalves,MG,"58,58277",
420390,Capinzal,SC,"58,58858",
171870,Rio dos Bois,TO,"58,63391",
230480,Granjeiro,CE,"58,67230",
410100,Ampére,PR,"58,67694",
230495,Guaiúba,CE,"58,69462",
251410,São João do Tigre,PB,"58,70395",
520060,Alto Paraíso de Goiás,GO,"58,71139",
110050,Novo Horizonte do Oeste,RO,"58,72560",
220590,Manoel Emídio,PI,"58,73312",
521710,Piracanjuba,GO,"58,73427",
310825,Bonito de Minas,MG,"58,78223",
130430,Urucará,AM,"58,78540",
260860,Lagoa do Ouro,PE,"58,78553",
420830,Itapema,SC,"58,86637",
310820,Bonfinópolis de Minas,MG,"58,88839",
220323,Currais,PI,"58,92744",
431860,São José do Ouro,RS,"58,99705",
421680,São José do Cerrito,SC,"59,03369",
421970,Xaxim,SC,"59,08650",
311150,Campos Altos,MG,"59,08990",
350930,Cajobi,SP,"59,10832",66
315010,Piau,MG,"59,14801",
314587,Orizânia,MG,"59,16941",
412340,Santa Fé,PR,"59,18581",
350720,Borá,SP,"59,20000",67
431210,Mata,RS,"59,24093",
520660,Cumari,GO,"59,25625",
430030,Alecrim,RS,"59,26453",
355270,Tabatinga,SP,"59,36080",68
312130,Descoberto,MG,"59,36649",
430870,Gaurama,RS,"59,38118",
316255,São João do Manhuaçu,MG,"59,44493",
431844,São Jorge,RS,"59,46526",
250800,Juru,PB,"59,47787",
430850,Frederico Westphalen,RS,"59,50715",
241190,São Francisco do Oeste,RN,"59,63750",
220350,Elesbão Veloso,PI,"59,63832",
240240,Carnaúba dos Dantas,RN,"59,66382",
421790,Tangará,SC,"59,69886",
430360,Cambará do Sul,RS,"59,69952",
292050,Maracás,BA,"59,70269",
522145,Trombas,GO,"59,72973",
172049,São Valério,TO,"59,76896",
421165,Novo Horizonte,SC,"59,79696",
310520,Bandeira,MG,"59,90896",
421850,Treze Tílias,SC,"59,94028",
520460,Campestre de Goiás,GO,"60,01827",
231210,Santana do Cariri,CE,"60,12214",
310375,Araporã,MG,"60,15537",
290890,Coração de Maria,BA,"60,16215",
520970,Hidrolândia,GO,"60,17925",
315213,Ponto Chique,MG,"60,28749",
314770,Passa Tempo,MG,"60,30405",
210237,Cachoeira Grande,MA,"60,33084",
521340,Moiporá,GO,"60,35573",
320260,Iconha,ES,"60,43842",5
220793,Pedro Laurentino,PI,"60,53435",
431975,São Vendelino,RS,"60,54795",
421560,Santa Rosa de Lima,SC,"60,54795",
314230,Moeda,MG,"60,55724",
412200,Rio Azul,PR,"60,56382",
250040,Alagoa Nova,PB,"60,62614",
421900,Urussanga,SC,"60,68594",
432225,Tupandi,RS,"60,69433",
150195,Cachoeira do Piriá,PA,"60,71000",
430107,Arroio do Padre,RS,"60,74098",
260350,Camocim de São Félix,PE,"60,82387",
351460,Dumont,SP,"60,82477",69
311440,Carmo do Rio Claro,MG,"60,85762",
312570,Felixlândia,MG,"60,93423",
351370,Descalvado,SP,"60,94120",70
291600,Itanhém,BA,"60,98056",
160025,Itaubal,AP,"61,00578",
430237,Bom Progresso,RS,"61,01853",
352585,Jumirim,SP,"61,06135",71
317060,Vargem Bonita,MG,"61,06412",
314130,Medeiros,MG,"61,07483",
510454,Itanhangá,MT,"61,08824",
312440,Espírito Santo do Dourado,MG,"61,09801",
521878,Rio Quente,GO,"61,19852",
312780,Grão Mogol,MG,"61,21290",
230910,Mulungu,CE,"61,32527",
411790,Palotina,PR,"61,36535",
315800,Santa Maria de Itabira,MG,"61,37791",
431180,Marau,RS,"61,40201",
320435,Rio Bananal,ES,"61,41257",6
311890,Cordisburgo,MG,"61,43087",
320335,Marilândia,ES,"61,44695",7
432253,Vale do Sol,RS,"61,48446",
411450,Manoel Ribas,PR,"61,52958",
430055,Alto Alegre,RS,"61,56824",
220810,Pimenteiras,PI,"61,60348",
314410,Muzambinho,MG,"61,63470",
280040,Arauá,SE,"61,66684",
315680,Sabinópolis,MG,"61,69301",
520630,Cristianópolis,GO,"61,72135",
412680,Tapejara,PR,"61,76055",
420325,Capão Alto,SC,"61,78580",
230430,Farias Brito,CE,"61,78686",
316240,São João da Ponte,MG,"61,80147",
431595,Rolador,RS,"61,81247",
350040,Águas da Prata,SP,"61,81349",72
293100,Tanhaçu,BA,"61,86713",
421720,São Miguel do Oeste,SC,"61,87558",
260915,Manari,PE,"61,87655",
316330,São José do Divino,MG,"61,88854",
430410,Campos Borges,RS,"61,92442",
310300,Antônio Dias,MG,"61,94005",
430175,Barão do Triunfo,RS,"61,94329",
316640,Seritinga,MG,"62,00000",
352020,Igaratá,SP,"62,01638",73
150375,Jacareacanga,PA,"62,03370",
421320,Pomerode,SC,"62,08832",
430780,Estrela,RS,"62,13991",
220775,Passagem Franca do Piauí,PI,"62,16591",
290500,Caculé,BA,"62,18071",
316520,São Thomé das Letras,MG,"62,18960",
211105,São João do Paraíso,MA,"62,19921",
311950,Coronel Murta,MG,"62,22696",
110175,Vale do Anari,RO,"62,23179",
220620,Miguel Alves,PI,"62,23275",
350180,Américo de Campos,SP,"62,23973",74
291875,Lagoa Real,BA,"62,27095",
430265,Brochier,RS,"62,36510",
320225,Governador Lindenberg,ES,"62,40832",8
220110,Avelino Lopes,PI,"62,41249",
430613,Cruzaltense,RS,"62,42368",
251150,Pilar,PB,"62,42982",
316265,São João do Pacuí,MG,"62,43189",
354200,Quintana,SP,"62,45317",75
210440,Gonçalves Dias,MA,"62,50103",
261290,São Benedito do Sul,PE,"62,50197",
220885,Riacho Frio,PI,"62,51493",
421175,Otacílio Costa,SC,"62,52230",
313700,Ladainha,MG,"62,53019",
240030,Afonso Bezerra,RN,"62,55085",
210975,Santa Filomena do Maranhão,MA,"62,56592",
241140,Santana do Matos,RN,"62,58502",
311920,Coroaci,MG,"62,58853",
230050,Alcântaras,CE,"62,63125",
355290,Taciba,SP,"62,63723",76
312020,Cristais,MG,"62,65813",
170310,Barrolândia,TO,"62,70862",
314345,Montezuma,MG,"62,71944",
160020,Calçoene,AP,"62,73163",
430965,Hulha Negra,RS,"62,75437",
420945,Lajeado Grande,SC,"62,76190",
431244,Morrinhos do Sul,RS,"62,76451",
120034,Manoel Urbano,AC,"62,76674",
311480,Carvalhos,MG,"62,77427",
421690,São Lourenço do Oeste,SC,"62,77429",
430905,Glorinha,RS,"62,82181",
150640,Santa Cruz do Arari,PA,"62,87331",
312160,Diamantina,MG,"62,93094",
290840,Conceição do Coité,BA,"62,93990",
410755,Farol,PR,"62,94582",
421535,Saltinho,SC,"62,96393",
312580,Fernandes Tourinho,MG,"63,00910",
292690,Rio do Pires,BA,"63,03038",
293090,Tabocas do Brejo Velho,BA,"63,03719",
315727,Santa Bárbara do Monte Verde,MG,"63,06366",
210805,Paulino Neves,MA,"63,07649",
412788,Tunas do Paraná,PR,"63,07737",
353330,Nova Luzitânia,SP,"63,08826",77
290689,Caraíbas,BA,"63,13659",
421985,Zortéa,SC,"63,13785",
410930,Guaraniaçu,PR,"63,14824",
320316,Laranja da Terra,ES,"63,17066",9
432140,Tenente Portela,RS,"63,18288",
311080,Campanário,MG,"63,18808",
500450,Itaporã,MS,"63,19233",
130440,Urucurituba,AM,"63,19781",
150172,Brasil Novo,PA,"63,28164",
315570,Rio Piracicaba,MG,"63,28489",
520980,Hidrolina,GO,"63,31868",
350110,Alto Alegre,SP,"63,31964",78
312140,Desterro de Entre Rios,MG,"63,33852",
431055,Itacurubi,RS,"63,34570",
353140,Monte Aprazível,SP,"63,35596",79
420425,Cocal do Sul,SC,"63,38379",
510665,Pontal do Araguaia,MT,"63,41625",
221170,Wall Ferraz,PI,"63,43256",
230040,Aiuaba,CE,"63,48052",
293310,Várzea do Poço,BA,"63,57611",
432162,Travesseiro,RS,"63,60197",
430970,Humaitá,RS,"63,60297",
313730,Lagoa dos Patos,MG,"63,61417",
292360,Paramirim,BA,"63,63906",
352700,Lindóia,SP,"63,66469",80
411130,Itaúna do Sul,PR,"63,67675",
316000,Santo Antônio do Aventureiro,MG,"63,70509",
354110,Presidente Alves,SP,"63,73419",81
313665,Juatuba,MG,"63,78771",
430220,Boa Vista do Buricá,RS,"63,81169",
430210,Bento Gonçalves,RS,"63,86764",
310120,Aiuruoca,MG,"63,90159",
292500,Planalto,BA,"63,92100",
110037,Alto Alegre dos Parecis,RO,"63,93552",
312270,Dom Silvério,MG,"63,94868",
292590,Quijingue,BA,"63,99926",
310740,Bom Despacho,MG,"64,05751",
430063,Amaral Ferrador,RS,"64,05848",
220665,Morro Cabeça no Tempo,PI,"64,06582",
316553,Sarzedo,MG,"64,06901",
520150,Aporé,GO,"64,06984",
430990,Ibiraiaras,RS,"64,13659",
432010,Sarandi,RS,"64,14885",
313140,Ipiaçu,MG,"64,15152",
220510,Itaueira,PI,"64,22858",
430070,Anta Gorda,RS,"64,23092",
412830,Uniflor,PR,"64,23517",
354700,Santa Maria da Serra,SP,"64,26735",82
411680,Nova Cantu,PR,"64,27201",
431770,Santo Antônio das Missões,RS,"64,27825",
220208,Cajueiro da Praia,PI,"64,40482",
150120,Baião,PA,"64,43105",
430510,Caxias do Sul,RS,"64,43735",
291980,Macaúbas,BA,"64,47003",
312660,Francisco Dumont,MG,"64,49907",
313620,João Monlevade,MG,"64,52158",
310680,Bias Fortes,MG,"64,54497",
421860,Trombudo Central,SC,"64,58752",
420300,Caçador,SC,"64,59260",
313100,Inhaúma,MG,"64,59851",
315290,Pratápolis,MG,"64,61426",
317040,Unaí,MG,"64,64586",
110029,Santa Luzia D'Oeste,RO,"64,65564",
311120,Campo Belo,MG,"64,66204",
420419,Chapadão do Lageado,SC,"64,70079",
293030,Serra Dourada,BA,"64,70221",
314510,Nova Resende,MG,"64,72338",
355560,Uchoa,SP,"64,74031",83
251520,São Sebastião do Umbuzeiro,PB,"64,77164",
353475,Ouroeste,SP,"64,77892",84
210310,Cedral,MA,"64,78329",
220669,Murici dos Portelas,PI,"64,78823",
354000,Pompéia,SP,"64,79291",85
354910,São João da Boa Vista,SP,"64,83288",86
421085,Mirim Doce,SC,"64,85417",
170610,Cristalândia,TO,"64,87418",
314600,Ouro Fino,MG,"64,87591",
420895,Jardinópolis,SC,"64,89503",
171070,Itaguatins,TO,"64,93495",
412280,Salgado Filho,PR,"64,96493",
292470,Piripá,BA,"64,97762",
410752,Esperança Nova,PR,"65,00000",
310210,Alto Rio Doce,MG,"65,05871",
311780,Conceição dos Ouros,MG,"65,09388",
280060,Barra dos Coqueiros,SE,"65,10173",
430720,Erval Grande,RS,"65,11168",
432055,Sertão Santana,RS,"65,11566",
251392,São Bentinho,PB,"65,15859",
421260,Peritiba,SC,"65,17599",
351170,Charqueada,SP,"65,22233",87
312860,Guarda-Mor,MG,"65,29850",
354960,São José do Barreiro,SP,"65,34943",88
410670,Cruzeiro do Sul,PR,"65,41381",
171370,Monte Santo do Tocantins,TO,"65,46108",
290190,Aporá,BA,"65,47344",
352450,Jaci,SP,"65,49003",89
231040,Paramoti,CE,"65,51676",
261300,São Bento do Una,PE,"65,52776",
420680,Ibicaré,SC,"65,53902",
410720,Dois Vizinhos,PR,"65,53990",
431650,Salvador do Sul,RS,"65,54933",
311100,Campestre,MG,"65,55039",
220080,Antônio Almeida,PI,"65,58572",
311230,Capelinha,MG,"65,62879",
210240,Cajapió,MA,"65,64699",
240750,Maxaranguape,RN,"65,65345",
292350,Palmeiras,BA,"65,74983",
310945,Cabeceira Grande,MG,"65,81215",
291130,Gentio do Ouro,BA,"65,81438",
292467,Piraí do Norte,BA,"65,81865",
420510,Dona Emma,SC,"65,85886",
410440,Cândido de Abreu,PR,"65,87079",
412520,São Jorge d'Oeste,PR,"65,93008",
171888,Santa Maria do Tocantins,TO,"65,97707",
420470,Cunha Porã,SC,"66,04185",
220558,Lagoa do Piauí,PI,"66,07146",
310850,Botumirim,MG,"66,09103",
314590,Ouro Branco,MG,"66,10254",
310140,Albertina,MG,"66,11880",
314520,Nova Serrana,MG,"66,12979",
312695,Frei Lagonegro,MG,"66,21512",
431000,Ibirubá,RS,"66,22710",
510890,Nova Maringá,MT,"66,24292",
500540,Maracaju,MS,"66,24950",
291050,Entre Rios,BA,"66,27043",
315240,Poté,MG,"66,27865",
292640,Riacho de Santana,BA,"66,29348",
240640,Lagoa de Velhos,RN,"66,32017",
421080,Meleiro,SC,"66,32745",
250210,Boa Ventura,PB,"66,35686",
170386,Cariri do Tocantins,TO,"66,36478",
355710,Votuporanga,SP,"66,46704",90
290120,Anagé,BA,"66,50800",
130130,Codajás,AM,"66,52800",
355620,Valinhos,SP,"66,54765",91
410520,Cerro Azul,PR,"66,60744",
220997,São João do Arraial,PI,"66,66060",
291790,Jandaíra,BA,"66,67025",
290400,Boninal,BA,"66,67677",
353900,Pirangi,SP,"66,69047",92
311030,Caldas,MG,"66,70223",
120042,Rodrigues Alves,AC,"66,71390",
292570,Presidente Jânio Quadros,BA,"66,73094",
170830,Goianorte,TO,"66,75254",
353500,Palestina,SP,"66,75970",93
520500,Carmo do Rio Verde,GO,"66,78874",
293000,Sebastião Laranjeiras,BA,"66,80422",
160005,Serra do Navio,AP,"66,81107",
315620,Rochedo de Minas,MG,"66,89281",
510830,União do Sul,MT,"66,89405",
170930,Guaraí,TO,"66,89760",
311410,Carmo de Minas,MG,"66,90711",
410020,Adrianópolis,PR,"66,90866",
220430,Fronteiras,PI,"66,91892",
291220,Ibicoara,BA,"66,95376",
291070,Euclides da Cunha,BA,"66,99801",
310340,Araçuaí,MG,"67,00847",
412330,Santa Cruz de Monte Castelo,PR,"67,04846",
210830,Penalva,MA,"67,06644",
150180,Breves,PA,"67,11129",
353810,Pindorama,SP,"67,23878",94
311110,Campina Verde,MG,"67,24266",
315970,Santa Rosa da Serra,MG,"67,25965",
315720,Santa Bárbara,MG,"67,28128",
251445,São José dos Ramos,PB,"67,28997",
353420,Orindiúva,SP,"67,29261",95
291300,Ibitiara,BA,"67,34952",
240360,Extremoz,RN,"67,35136",
170025,Abreulândia,TO,"67,35793",
350640,Bilac,SP,"67,36087",96
320250,Ibiraçu,ES,"67,36313",10
354325,Ribeirão Grande,SP,"67,40465",97
150780,Senador José Porfírio,PA,"67,42148",
241300,São Vicente,RN,"67,44748",
316970,Turmalina,MG,"67,45516",
316695,Serranópolis de Minas,MG,"67,46378",
290720,Casa Nova,BA,"67,47025",
313500,Jaguaraçu,MG,"67,49296",
150095,Aurora do Pará,PA,"67,53924",
312840,Guarani,MG,"67,57123",
280580,Riachão do Dantas,SE,"67,58354",
313910,Madre de Deus de Minas,MG,"67,61072",
431643,Saldanha Marinho,RS,"67,61943",
311760,Conceição do Pará,MG,"67,63494",
314940,Pedro Teixeira,MG,"67,63636",
130006,Amaturá,AM,"67,69318",
220345,Dom Inocêncio,PI,"67,72755",
431555,Rio dos Índios,RS,"67,73447",
291500,Itaeté,BA,"67,73522",
315280,Prata,MG,"67,74477",
172080,Sítio Novo do Tocantins,TO,"67,74626",
230670,Jaguaretama,CE,"67,74772",
411530,Mariópolis,PR,"67,75237",
510706,Querência,MT,"67,81533",
293110,Tanquinho,BA,"67,83747",
290510,Caém,BA,"67,83968",
432090,Tapejara,RS,"67,85231",
350300,Aramina,SP,"67,86051",98
352725,Lourdes,SP,"67,89470",99
430680,Encantado,RS,"67,89687",
313250,Itamarandiba,MG,"67,90584",
313580,Jequitinhonha,MG,"67,94781",
432050,Sertão,RS,"67,96379",
314900,Pedra Dourada,MG,"67,96909",
410185,Ariranha do Ivaí,PR,"67,96909",
317110,Veríssimo,MG,"67,96977",
220755,Paquetá,PI,"67,97228",
421510,Rodeio,SC,"67,97969",
432290,Viadutos,RS,"68,02475",
311520,Conceição da Barra de Minas,MG,"68,02926",
411520,Maringá,PR,"68,03356",
251240,Puxinanã,PB,"68,03865",
290180,Antônio Gonçalves,BA,"68,04389",
351780,Guaraçaí,SP,"68,07583",100
290140,Angical,BA,"68,09900",
510626,Novo Mundo,MT,"68,09993",
150495,Nova Esperança do Piriá,PA,"68,12420",
430950,Guarani das Missões,RS,"68,21067",
313850,Liberdade,MG,"68,22095",
520250,Aruanã,GO,"68,22335",
431140,Lajeado,RS,"68,27687",
280160,Cedro de São João,SE,"68,29584",
316740,Silvianópolis,MG,"68,30253",
310060,Água Boa,MG,"68,35732",
261570,Triunfo,PE,"68,36457",
210610,Loreto,MA,"68,37299",
130423,Tonantins,AM,"68,37540",
314880,Pedra do Anta,MG,"68,38423",
130330,Novo Aripuanã,AM,"68,39697",
432040,Serafina Corrêa,RS,"68,42573",
240165,Bodó,RN,"68,43717",
250120,Areial,PB,"68,43747",
314990,Perdões,MG,"68,45035",
292490,Planaltino,BA,"68,45622",
420917,Jupiá,SC,"68,45851",
171360,Monte do Carmo,TO,"68,47597",
430010,Agudo,RS,"68,49423",
290790,Cipó,BA,"68,55215",
210020,Alcântara,MA,"68,56266",
315890,Santana do Manhuaçu,MG,"68,56384",
230395,Chorozinho,CE,"68,57308",
316935,Três Marias,MG,"68,58754",
291180,Guaratinga,BA,"68,59168",
352860,Manduri,SP,"68,61156",101
311350,Carbonita,MG,"68,63575",
316390,São Pedro da União,MG,"68,69545",
316810,Tapira,MG,"68,70384",
150565,Placas,PA,"68,73937",
221135,Várzea Branca,PI,"68,75302",
110070,Campo Novo de Rondônia,RO,"68,75430",
160053,Porto Grande,AP,"68,75985",
241390,Taipu,RN,"68,79259",
292450,Pindaí,BA,"68,79441",
430050,Alpestre,RS,"68,80047",
293040,Serra Preta,BA,"68,83231",
230900,Mucambo,CE,"68,83478",
522230,Vila Propício,GO,"68,84076",
353040,Mirassolândia,SP,"68,85134",102
313880,Luz,MG,"68,92022",
250420,Catingueira,PB,"68,94853",
150307,Garrafão do Norte,PA,"68,98116",
431402,Paraíso do Sul,RS,"68,99672",
430845,Fortaleza dos Valos,RS,"69,01392",
315445,Riachinho,MG,"69,06178",
352170,Itaberá,SP,"69,06615",103
291370,Inhambupe,BA,"69,06948",
521910,Santa Bárbara de Goiás,GO,"69,10558",
311640,Claraval,MG,"69,10965",
310240,Alvorada de Minas,MG,"69,12657",
211163,São Raimundo do Doca Bezerra,MA,"69,15114",
290040,Água Fria,BA,"69,15670",
350050,Águas de Lindóia,SP,"69,17384",104
410690,Curitiba,PR,"69,19087",
412085,Quatro Pontes,PR,"69,24659",
220545,Joca Marques,PI,"69,25165",
170770,Filadélfia,TO,"69,25837",
291040,Encruzilhada,BA,"69,33630",
313867,Luisburgo,MG,"69,33668",
292330,Ouriçangas,BA,"69,38559",
311680,Coluna,MG,"69,38664",
251315,Santa Cecília,PB,"69,38665",
351910,Iacanga,SP,"69,40100",105
521980,São Domingos,GO,"69,43613",
290620,Canarana,BA,"69,43822",
221160,Vila Nova do Piauí,PI,"69,50457",
312630,Fortaleza de Minas,MG,"69,57746",
290990,Curaçá,BA,"69,58116",
293350,Wenceslau Guimarães,BA,"69,61463",
354820,Santo Antônio do Pinhal,SP,"69,61884",106
313470,Jacinto,MG,"69,62290",
313810,Lassance,MG,"69,63966",
170650,Darcinópolis,TO,"69,69987",
